zone_id,date,air_quality_index
Z002,2025-02-17,54.710376150429155
Z002,2025-02-18,6.449775556023002
Z002,2025-02-19,37.90306487375653
Z002,2025-02-20,10.07914733157409
Z002,2025-02-21,3.3451850780811587
Z002,2025-02-22,94.49760455715534
Z002,2025-02-23,2.9901788560902256
Z002,2025-02-24,41.749281644556454
Z002,2025-02-25,60.97630726297791
Z002,2025-02-26,90.12187276056912
Z002,2025-02-27,100.68656682388821
Z002,2025-02-28,141.37592945744817
Z002,2025-03-01,113.03710793961217
Z002,2025-03-02,33.1267486896517
Z002,2025-03-03,113.24131861905441
Z002,2025-03-04,136.03505641567506
Z002,2025-03-05,19.114771529743447
Z002,2025-03-06,19.86709486922918
Z002,2025-03-07,60.75289572447874
Z002,2025-03-08,126.93298192765816
Z002,2025-03-09,84.84935885564606
Z002,2025-03-10,53.945641183033906
Z002,2025-03-11,108.22560197846016
Z002,2025-03-12,118.75859045269394
Z002,2025-03-13,72.45482210339618
Z002,2025-03-14,49.365749453380566
Z002,2025-03-15,106.72593570185884
Z002,2025-03-16,147.10672351568704
Z002,2025-03-17,
Z002,2025-03-18,94.60478744393917
Z002,2025-03-19,3.570840708676032
Z002,2025-03-20,131.571351355183
Z002,2025-03-21,19.7207330738905
Z002,2025-03-22,122.92238516910281
Z002,2025-03-23,25.89516290197985
Z002,2025-03-24,46.344345563395116
Z002,2025-03-25,108.26910440683126
Z002,2025-03-26,5.6512474012258895
Z002,2025-03-27,73.23878708191842
Z002,2025-03-28,96.3049448834549
Z002,2025-03-29,127.05858816638498
Z002,2025-03-30,9.745211947142728
Z002,2025-03-31,138.12358281241467
Z003,2025-01-01,45.72886321027909
Z003,2025-01-02,1.8741888931466277
Z003,2025-01-03,18.314371443410604
Z003,2025-01-04,6.9161763494875235
Z003,2025-01-05,23.120376194931875
Z003,2025-01-06,70.2813159574056
Z003,2025-01-07,84.61928288701439
Z003,2025-01-08,
Z003,2025-01-09,134.6744599549421
Z003,2025-01-10,17.91954357104301
Z003,2025-01-11,68.97803147946587
Z003,2025-01-12,
Z003,2025-01-13,114.96776109778946
Z003,2025-01-14,
Z003,2025-01-15,127.25016595068841
Z003,2025-01-16,117.56855174854863
Z003,2025-01-17,51.26133030890762
Z003,2025-01-18,20.208281240660185
Z003,2025-01-19,116.5152985504677
Z003,2025-01-20,88.3837204001723
Z003,2025-01-21,
Z003,2025-01-22,106.53595254978784
Z003,2025-01-23,148.93457502125068
Z003,2025-01-24,58.63195838769941
Z003,2025-01-25,102.318430506228
Z003,2025-01-26,80.67899526660845
Z003,2025-01-27,46.781999971557056
Z003,2025-01-28,47.00715018150435
Z003,2025-01-29,80.74868445026647
Z003,2025-01-30,28.055782786281785
Z003,2025-01-31,22.08385028093994
Z003,2025-02-01,30.476225876436168
Z003,2025-02-02,104.03353147740026
Z003,2025-02-03,43.23723231533811
Z003,2025-02-04,18.632207476791674
Z003,2025-02-05,79.75639380282529
Z003,2025-02-06,112.79357782573094
Z003,2025-02-07,136.1087999032979
Z003,2025-02-08,78.17821989938855
Z003,2025-02-09,7.586510496411863
Z003,2025-02-10,7.3372624176513135
Z003,2025-02-11,90.27939400915147
Z003,2025-02-12,4.659064601867286
Z003,2025-02-13,51.72979284497105
Z003,2025-02-14,69.5419677443474
Z003,2025-02-15,13.685597127907162
Z003,2025-02-16,48.029441570497134
Z003,2025-02-17,144.90765507408204
Z003,2025-02-18,80.6020454188048
Z003,2025-02-19,30.643868258553695
Z003,2025-02-20,112.64141633179418
Z003,2025-02-21,35.44777593068375
Z003,2025-02-22,57.64036015092185
Z003,2025-02-23,
Z003,2025-02-24,84.48052184903794
Z003,2025-02-25,48.7051072987457
Z003,2025-02-26,70.15168511125223
Z003,2025-02-27,73.11188027503174
Z003,2025-02-28,27.519230611623392
Z003,2025-03-01,
Z003,2025-03-02,104.47965560030055
Z003,2025-03-03,109.04357395331888
Z003,2025-03-04,136.91969266280967
Z003,2025-03-05,97.03441848642832
Z003,2025-03-06,129.75016876893034
Z003,2025-03-07,66.79962619251967
Z003,2025-03-08,112.4169147974247
Z003,2025-03-09,105.60554464061228
Z003,2025-03-10,26.76156090248408
Z003,2025-03-11,132.38249300892352
Z003,2025-03-12,5.460803919579521
Z003,2025-03-13,26.002003149788745
Z003,2025-03-14,44.02958035561409
Z003,2025-03-15,108.61084681242369
Z003,2025-03-16,24.467679069098985
Z003,2025-03-17,28.228907044508862
Z003,2025-03-18,75.88797751924469
Z003,2025-03-19,123.88553338084965
Z003,2025-03-20,10.551154082769687
Z003,2025-03-21,67.45761879942378
Z003,2025-03-22,144.79759714248922
Z003,2025-03-23,27.60952226610686
Z003,2025-03-24,108.31402579299976
Z003,2025-03-25,79.16261703467721
Z003,2025-03-26,65.85169988248235
Z003,2025-03-27,17.393481322188677
Z003,2025-03-28,73.05049878143751
Z003,2025-03-29,79.74732197075458
Z003,2025-03-30,46.490594290845145
Z003,2025-03-31,21.39084296681979
Z004,2025-01-01,135.4056070468033
Z004,2025-01-02,26.527432564129672
Z004,2025-01-03,44.53626369384766
Z004,2025-01-04,45.14373992777783
Z004,2025-01-05,127.31379056599948
Z004,2025-01-06,86.49805487082496
Z004,2025-01-07,78.94473968824246
Z004,2025-01-08,59.189390893961054
Z004,2025-01-09,125.91584564090763
Z004,2025-01-10,121.02913454232588
Z004,2025-01-11,35.13414842529288
Z004,2025-01-12,24.307096808582003
Z004,2025-01-13,1.203379478092137
Z004,2025-01-14,121.30166579554462
Z004,2025-01-15,20.5162195438046
Z004,2025-01-16,
Z004,2025-01-17,39.68983441723044
Z004,2025-01-18,45.77290550038677
Z004,2025-01-19,49.28103568901419
Z004,2025-01-20,81.86489064143854
Z004,2025-01-21,37.410467307160374
Z004,2025-01-22,
Z004,2025-01-23,139.72418957722758
Z004,2025-01-24,29.03976978953341
Z004,2025-01-25,54.14023731975416
Z004,2025-01-26,4.92154906890404
Z004,2025-01-27,112.48438334257747
Z004,2025-01-28,54.88273720402469
Z004,2025-01-29,73.67501031260356
Z004,2025-01-30,32.5320137694255
Z004,2025-01-31,
Z004,2025-02-01,38.840932545740216
Z004,2025-02-02,133.4744238391244
Z004,2025-02-03,89.30284371291374
Z004,2025-02-04,50.22186780058701
Z004,2025-02-05,144.1578497324859
Z004,2025-02-06,124.32468523425926
Z004,2025-02-07,
Z004,2025-02-08,39.38700535977486
Z004,2025-02-09,84.28003936905509
Z004,2025-02-10,88.03183110060887
Z004,2025-02-11,112.03745945631633
Z004,2025-02-12,55.0300457914081
Z004,2025-02-13,70.79248702633181
Z004,2025-02-14,43.236518819160494
Z004,2025-02-15,138.8318186530938
Z004,2025-02-16,70.40574029534362
Z004,2025-02-17,124.85089905234001
Z004,2025-02-18,23.406522696887116
Z004,2025-02-19,144.35005208435706
Z004,2025-02-20,76.13139616819015
Z004,2025-02-21,146.05927295786677
Z004,2025-02-22,56.395675970259
Z004,2025-02-23,61.41825705312662
Z004,2025-02-24,
Z004,2025-02-25,117.28565027392077
Z004,2025-02-26,27.926447672617506
Z004,2025-02-27,48.55584981866394
Z004,2025-02-28,48.00922849840643
Z004,2025-03-01,19.056617212639672
Z004,2025-03-02,84.07593091834046
Z004,2025-03-03,130.02730418193747
Z004,2025-03-04,45.01857612622915
Z004,2025-03-05,112.12924847243664
Z004,2025-03-06,94.00821030373366
Z004,2025-03-07,24.937096368989852
Z004,2025-03-08,3.3768129149054413
Z004,2025-03-09,126.8382934848255
Z004,2025-03-10,129.28545113648687
Z004,2025-03-11,80.00804801327784
Z004,2025-03-12,140.4912263404549
Z004,2025-03-13,
Z004,2025-03-14,27.158674176567565
Z004,2025-03-15,81.47652118299003
Z004,2025-03-16,36.059806461005245
Z004,2025-03-17,27.640291535306233
Z004,2025-03-18,137.03192613040878
Z004,2025-03-19,10.796111165698413
Z004,2025-03-20,132.1338940998555
Z004,2025-03-21,102.34243401759889
Z004,2025-03-22,33.34353095227476
Z004,2025-03-23,21.10834481806571
Z004,2025-03-24,127.76870072985655
Z004,2025-03-25,34.67221174438442
Z004,2025-03-26,89.00930994608618
Z004,2025-03-27,59.485701893036506
Z004,2025-03-28,78.87289417440202
Z004,2025-03-29,123.16449899930618
Z004,2025-03-30,134.56638941703872
Z004,2025-03-31,51.3631977385549
Z005,2025-01-01,122.05397112089508
Z005,2025-01-02,9.650479660529482
Z005,2025-01-03,109.81032488462733
Z005,2025-01-04,115.69521503710644
Z005,2025-01-05,17.67375995059311
Z005,2025-01-06,0.30036767513993423
Z005,2025-01-07,103.01367894730697
Z005,2025-01-08,13.381172328872303
Z005,2025-01-09,134.5381449024468
Z005,2025-01-10,10.209529750041735
Z005,2025-01-11,133.39680689849445
Z005,2025-01-12,26.28367046822816
Z005,2025-01-13,6.891888039255678
Z005,2025-01-14,136.63646151637403
Z005,2025-01-15,34.649071997399616
Z005,2025-01-16,119.5935677311043
Z005,2025-01-17,119.19398800836495
Z005,2025-01-18,84.12930518336648
Z005,2025-01-19,145.79833715762203
Z005,2025-01-20,141.88012926711156
Z005,2025-01-21,96.87772210835683
Z005,2025-01-22,125.9687058219424
Z005,2025-01-23,25.122496641083668
Z005,2025-01-24,118.61180173425846
Z005,2025-01-25,116.6638637994711
Z005,2025-01-26,98.18120972778185
Z005,2025-01-27,124.59775970485501
Z005,2025-01-28,63.28540533000947
Z005,2025-01-29,99.20284518642335
Z005,2025-01-30,114.29331859680192
Z005,2025-01-31,5.3583335282739455
Z005,2025-02-01,124.78127810731644
Z005,2025-02-02,5.005310708583194
Z005,2025-02-03,44.18950045897903
Z005,2025-02-04,45.15562009921903
Z005,2025-02-05,4.968352844510965
Z005,2025-02-06,71.60223250697794
Z005,2025-02-07,90.5435409734689
Z005,2025-02-08,66.04809360249989
Z005,2025-02-09,122.01233485010235
Z005,2025-02-10,53.565308562906786
Z005,2025-02-11,112.38137863497182
Z005,2025-02-12,114.61150582042401
Z005,2025-02-13,135.30294175710856
Z005,2025-02-14,133.4909227321239
Z005,2025-02-15,
Z005,2025-02-16,113.217223404662
Z005,2025-02-17,13.610453711491477
Z005,2025-02-18,67.20995409196284
Z005,2025-02-19,33.668911819348885
Z005,2025-02-20,17.65963720301998
Z005,2025-02-21,129.738728048876
Z005,2025-02-22,33.612481341316816
Z005,2025-02-23,33.760862323839596
Z005,2025-02-24,100.83367994604123
Z005,2025-02-25,
Z005,2025-02-26,2.7642153867394494
Z005,2025-02-27,52.01768993959873
Z005,2025-02-28,34.800346705419706
Z005,2025-03-01,96.0193298519536
Z005,2025-03-02,20.14049125042189
Z005,2025-03-03,110.09059687218664
Z005,2025-03-04,138.36494838807366
Z005,2025-03-05,4.197532372596608
Z005,2025-03-06,99.8568875928881
Z005,2025-03-07,40.110740699655004
Z005,2025-03-08,128.2801055889118
Z005,2025-03-09,54.24139792115787
Z005,2025-03-10,84.97200870737319
Z005,2025-03-11,22.248135338162644
Z005,2025-03-12,130.39769677138935
Z005,2025-03-13,44.77139191740518
Z005,2025-03-14,47.465246667936796
Z005,2025-03-15,30.32553695643674
Z005,2025-03-16,25.730006539624057
Z005,2025-03-17,137.40279531047491
Z005,2025-03-18,56.57557233443218
Z005,2025-03-19,33.28087184297826
Z005,2025-03-20,18.343383004498932
Z005,2025-03-21,134.2461663979001
Z005,2025-03-22,25.888547259329385
Z005,2025-03-23,103.05781878995056
Z005,2025-03-24,91.29621626530653
Z005,2025-03-25,66.05951174589336
Z005,2025-03-26,126.72786000130353
Z005,2025-03-27,129.6896560528351
Z005,2025-03-28,
Z005,2025-03-29,75.99621439325176
Z005,2025-03-30,147.50698217855395
Z005,2025-03-31,146.84778791884497
Z006,2025-01-01,52.146162919796765
Z006,2025-01-02,36.590283135525574
Z006,2025-01-03,71.25946764234821
Z006,2025-01-04,143.59145235869914
Z006,2025-01-05,75.2562509425114
Z006,2025-01-06,21.32343945740943
Z006,2025-01-07,124.49079534898955
Z006,2025-01-08,72.35496379134764
Z006,2025-01-09,104.0656171199366
Z006,2025-01-10,102.921702229581
Z006,2025-01-11,77.01713231613303
Z006,2025-01-12,137.09217244829068
Z006,2025-01-13,123.05072663245495
Z006,2025-01-14,131.5968576303047
Z006,2025-01-15,137.56459445470526
Z006,2025-01-16,115.07915347329732
Z006,2025-01-17,54.57433482250888
Z006,2025-01-18,3.3220042546553916
Z006,2025-01-19,71.00365987941154
Z006,2025-01-20,36.818660235559456
Z006,2025-01-21,96.06236400423569
Z006,2025-01-22,121.6751194588879
Z006,2025-01-23,49.1963300997539
Z006,2025-01-24,46.645270684915005
Z006,2025-01-25,40.904836791751194
Z006,2025-01-26,71.35914250983828
Z006,2025-01-27,87.29344058511444
Z006,2025-01-28,60.52602252898306
Z006,2025-01-29,111.92776642091691
Z006,2025-01-30,107.05683801353634
Z006,2025-01-31,32.161620747148625
Z006,2025-02-01,131.37512352635736
Z006,2025-02-02,14.314109560640077
Z006,2025-02-03,41.45772664054262
Z006,2025-02-04,
Z006,2025-02-05,142.76659378417023
Z006,2025-02-06,37.95099435961082
Z006,2025-02-07,105.99919032296799
Z006,2025-02-08,4.335156232496296
Z006,2025-02-09,59.74790595310703
Z006,2025-02-10,108.97087085547726
Z006,2025-02-11,31.451688778293292
Z006,2025-02-12,71.66257989180417
Z006,2025-02-13,32.19089866472569
Z006,2025-02-14,17.776720182583016
Z006,2025-02-15,12.828666808343831
Z006,2025-02-16,93.86772775526026
Z006,2025-02-17,101.27023239276562
Z006,2025-02-18,109.6570979566113
Z006,2025-02-19,14.646386233823632
Z006,2025-02-20,11.195946655540457
Z006,2025-02-21,61.748960817337974
Z006,2025-02-22,118.82520622451767
Z006,2025-02-23,113.92875994008604
Z006,2025-02-24,64.79795762792203
Z006,2025-02-25,126.78236908776994
Z006,2025-02-26,92.58018585942825
Z006,2025-02-27,41.253671346669265
Z006,2025-02-28,40.0575493577783
Z006,2025-03-01,37.2956456406951
Z006,2025-03-02,134.45286194241174
Z006,2025-03-03,
Z006,2025-03-04,125.66440285393821
Z006,2025-03-05,96.1028626878187
Z006,2025-03-06,71.17372564292752
Z006,2025-03-07,146.91302887865297
Z006,2025-03-08,
Z006,2025-03-09,31.975449635867964
Z006,2025-03-10,106.50743844864756
Z006,2025-03-11,82.35236411531292
Z006,2025-03-12,101.29120523605063
Z006,2025-03-13,7.825560291003997
Z006,2025-03-14,120.47442485807905
Z006,2025-03-15,120.0823333875031
Z006,2025-03-16,
Z006,2025-03-17,
Z006,2025-03-18,40.79896813774393
Z006,2025-03-19,122.84724452970015
Z006,2025-03-20,116.94981533015068
Z006,2025-03-21,82.11054386850479
Z006,2025-03-22,3.4642121213984245
Z006,2025-03-23,31.28784602150492
Z006,2025-03-24,
Z006,2025-03-25,56.99218791669981
Z006,2025-03-26,8.666533141877048
Z006,2025-03-27,73.67863503728961
Z006,2025-03-28,52.32696399568753
Z006,2025-03-29,87.319915707231
Z006,2025-03-30,110.26842078768937
Z006,2025-03-31,81.08859337813912
Z007,2025-01-01,69.83480040782463
Z007,2025-01-02,9.165472320916052
Z007,2025-01-03,111.96649386324096
Z007,2025-01-04,78.32506949979555
Z007,2025-01-05,24.101751250533347
Z007,2025-01-06,1.8337691801964207
Z007,2025-01-07,6.997409171755703
Z007,2025-01-08,67.76872175792167
Z007,2025-01-09,111.83652733271727
Z007,2025-01-10,13.916608233883881
Z007,2025-01-11,127.22879489666255
Z007,2025-01-12,74.41074671525433
Z007,2025-01-13,138.89308466806565
Z007,2025-01-14,75.2041142710993
Z007,2025-01-15,13.24656807869315
Z007,2025-01-16,85.89019619607535
Z007,2025-01-17,89.30504588316508
Z007,2025-01-18,98.14871106131926
Z007,2025-01-19,
Z007,2025-01-20,23.81689376975144
Z007,2025-01-21,38.842614444759455
Z007,2025-01-22,53.09702990871835
Z007,2025-01-23,111.06020512502556
Z007,2025-01-24,115.64071791314836
Z007,2025-01-25,103.62659422872782
Z007,2025-01-26,144.2442728364054
Z007,2025-01-27,95.49488627129995
Z007,2025-01-28,
Z007,2025-01-29,108.97651037118901
Z007,2025-01-30,51.36876382602622
Z007,2025-01-31,75.54430006550736
Z007,2025-02-01,102.42851511555497
Z007,2025-02-02,6.245985745087052
Z007,2025-02-03,45.51005001891751
Z007,2025-02-04,16.253140327643152
Z007,2025-02-05,114.58046880729829
Z007,2025-02-06,2.3287868259971867
Z007,2025-02-07,89.22643856398099
Z007,2025-02-08,22.352801963054862
Z007,2025-02-09,93.80628091546959
Z007,2025-02-10,73.91407186114516
Z007,2025-02-11,141.14808621833976
Z007,2025-02-12,127.6894927525644
Z007,2025-02-13,19.897779327214334
Z007,2025-02-14,30.541198411214182
Z007,2025-02-15,121.9603642838768
Z007,2025-02-16,58.236011375493334
Z007,2025-02-17,132.54596973156373
Z007,2025-02-18,50.05655530295594
Z007,2025-02-19,72.8614212877158
Z007,2025-02-20,101.7026794206254
Z007,2025-02-21,81.23710658256871
Z007,2025-02-22,10.52639575691332
Z007,2025-02-23,110.11290689642087
Z007,2025-02-24,
Z007,2025-02-25,25.213323356320743
Z007,2025-02-26,26.896936977159186
Z007,2025-02-27,25.772024379953745
Z007,2025-02-28,75.57116791927248
Z007,2025-03-01,124.57921549815532
Z007,2025-03-02,27.042507462255983
Z007,2025-03-03,91.4262930129071
Z007,2025-03-04,3.8948441934726405
Z007,2025-03-05,88.12459298746155
Z007,2025-03-06,
Z007,2025-03-07,14.822655860332956
Z007,2025-03-08,72.64232035491825
Z007,2025-03-09,133.20822658600125
Z007,2025-03-10,108.6042636806342
Z007,2025-03-11,23.09798266238841
Z007,2025-03-12,92.09269806265155
Z007,2025-03-13,32.49489251560016
Z007,2025-03-14,132.3241820300522
Z007,2025-03-15,46.10139278737792
Z007,2025-03-16,149.08140881045165
Z007,2025-03-17,
Z007,2025-03-18,53.1327100398978
Z007,2025-03-19,59.80481476808535
Z007,2025-03-20,43.23858722337573
Z007,2025-03-21,44.62801429751174
Z007,2025-03-22,139.0345064713622
Z007,2025-03-23,134.90098887887018
Z007,2025-03-24,92.19372843005311
Z007,2025-03-25,66.50007222984259
Z007,2025-03-26,76.98218676247608
Z007,2025-03-27,23.615227785899272
Z007,2025-03-28,140.26491463382172
Z007,2025-03-29,40.50599921099355
Z007,2025-03-30,145.19639089046078
Z007,2025-03-31,30.268186247302083
Z008,2025-01-01,23.716716699989863
Z008,2025-01-02,77.80845096220322
Z008,2025-01-03,95.47057551301499
Z008,2025-01-04,110.92860455116232
Z008,2025-01-05,109.22500481655192
Z008,2025-01-06,110.81537132554698
Z008,2025-01-07,110.39135789488965
Z008,2025-01-08,91.01185545240277
Z008,2025-01-09,79.74331123715453
Z008,2025-01-10,8.254347197469158
Z008,2025-01-11,24.941342006607425
Z008,2025-01-12,111.93317099812849
Z008,2025-01-13,53.958505550038474
Z008,2025-01-14,76.3712378776255
Z008,2025-01-15,100.80948561690649
Z008,2025-01-16,127.94256093185533
Z008,2025-01-17,113.43319691698808
Z008,2025-01-18,123.04950621123288
Z008,2025-01-19,34.91367376806911
Z008,2025-01-20,83.94165721610514
Z008,2025-01-21,3.136146110023791
Z008,2025-01-22,52.4408892322785
Z008,2025-01-23,41.89981655252525
Z008,2025-01-24,74.63189738161573
Z008,2025-01-25,111.42857203160335
Z008,2025-01-26,39.77664952855623
Z008,2025-01-27,85.7906613509638
Z008,2025-01-28,123.56516642300946
Z008,2025-01-29,141.6779206934149
Z008,2025-01-30,84.70389056527226
Z008,2025-01-31,133.94887982040166
Z008,2025-02-01,51.87746516919904
Z008,2025-02-02,65.88369675468816
Z008,2025-02-03,9.56112809616526
Z008,2025-02-04,14.077605156466166
Z008,2025-02-05,43.162412354455405
Z008,2025-02-06,122.03407685470722
Z008,2025-02-07,
Z008,2025-02-08,23.439843572219004
Z008,2025-02-09,145.5317752362799
Z008,2025-02-10,44.95260730361535
Z008,2025-02-11,140.2555899894703
Z008,2025-02-12,140.14022858935053
Z008,2025-02-13,8.966050653222052
Z008,2025-02-14,63.27349637659071
Z008,2025-02-15,113.49444995569934
Z008,2025-02-16,50.45655540507374
Z008,2025-02-17,53.39068524551017
Z008,2025-02-18,8.120557854786819
Z008,2025-02-19,
Z008,2025-02-20,62.04755414655116
Z008,2025-02-21,67.91940344269734
Z008,2025-02-22,114.11579632793665
Z008,2025-02-23,103.28669849313401
Z008,2025-02-24,141.53278390474472
Z008,2025-02-25,6.842985788645689
Z008,2025-02-26,47.54429334637576
Z008,2025-02-27,4.452083110563371
Z008,2025-02-28,40.025661123120656
Z008,2025-03-01,57.96520566614339
Z008,2025-03-02,80.99906156317677
Z008,2025-03-03,56.11340374427537
Z008,2025-03-04,95.52175716107405
Z008,2025-03-05,64.28392156072888
Z008,2025-03-06,106.48694878139625
Z008,2025-03-07,37.4772861004685
Z008,2025-03-08,85.14045209828063
Z008,2025-03-09,31.726137991608848
Z008,2025-03-10,98.1758203856585
Z008,2025-03-11,149.64402804757842
Z008,2025-03-12,32.456565846370175
Z008,2025-03-13,143.0483475853797
Z008,2025-03-14,74.49307724605674
Z008,2025-03-15,69.00671719852978
Z008,2025-03-16,65.05736234011277
Z008,2025-03-17,78.14499105656428
Z008,2025-03-18,31.02578388666146
Z008,2025-03-19,111.33279471132718
Z008,2025-03-20,118.8281418059868
Z008,2025-03-21,129.49418913139155
Z008,2025-03-22,128.00105935363405
Z008,2025-03-23,103.04744429366984
Z008,2025-03-24,100.88288318897149
Z008,2025-03-25,
Z008,2025-03-26,15.850626591441019
Z008,2025-03-27,123.48157298733113
Z008,2025-03-28,15.933654642387063
Z008,2025-03-29,48.06760020290596
Z008,2025-03-30,75.04178811467082
Z008,2025-03-31,
Z009,2025-01-01,123.62620552793173
Z009,2025-01-02,97.43437714370664
Z009,2025-01-03,11.761917452391419
Z009,2025-01-04,
Z009,2025-01-05,105.43192595202056
Z009,2025-01-06,136.79625222522412
Z009,2025-01-07,19.099670472059742
Z009,2025-01-08,34.94487667569525
Z009,2025-01-09,57.05116389440365
Z009,2025-01-10,44.42085774203758
Z009,2025-01-11,148.6307936650968
Z009,2025-01-12,92.53537884371747
Z009,2025-01-13,76.24532908399294
Z009,2025-01-14,48.9147791815886
Z009,2025-01-15,32.8525761029557
Z009,2025-01-16,147.3767651745979
Z009,2025-01-17,30.718183595629217
Z009,2025-01-18,112.27479264658534
Z009,2025-01-19,136.9672062559389
Z009,2025-01-20,25.04872779021317
Z009,2025-01-21,106.40262614703724
Z009,2025-01-22,123.03613949374508
Z009,2025-01-23,100.58776653080443
Z009,2025-01-24,55.452109493105034
Z009,2025-01-25,20.87770536582203
Z009,2025-01-26,28.009279074546576
Z009,2025-01-27,115.47826839417236
Z009,2025-01-28,78.91206507378402
Z009,2025-01-29,26.131617102660947
Z009,2025-01-30,127.72947225068775
Z009,2025-01-31,62.74286528270917
