zone_id,date,temperature,precipitation
Z001,2025-02-12,27.471944005581378,50.0
Z001,2025-02-13,17.358267165811935,9.096076092969753
Z001,2025-02-14,11.707030289369222,32.557534573278474
Z001,2025-02-15,14.209739936203347,
Z001,2025-02-16,12.876210922014922,14.031563905362656
Z001,2025-02-17,32.83463187730854,14.95317574757829
Z001,2025-02-18,18.607268738547745,
Z001,2025-02-19,18.43461763363465,7.224965176137444
Z001,2025-02-20,18.316700854353076,
Z001,2025-02-21,15.337964531056786,22.670372712662324
Z001,2025-02-22,34.033441048231396,10.371531837554128
Z001,2025-02-23,20.559359830345585,9.945957194395392
Z001,2025-02-24,32.845086332466266,
Z001,2025-02-25,25.13092565366521,6.213951297114898
Z001,2025-02-26,26.45528416504636,3.911781078600056
Z001,2025-02-27,23.911657839300837,6.96951404215125
Z001,2025-02-28,32.64496401131508,40.390595275577674
Z001,2025-03-01,,11.022826028389062
Z001,2025-03-02,,1.7722147894136453
Z001,2025-03-03,26.179497852108724,0.8037997370881353
Z001,2025-03-04,14.394441940602341,24.46725768540313
Z001,2025-03-05,32.59977008327474,1.907376322780078
Z001,2025-03-06,14.688833812263486,22.580832318539997
Z001,2025-03-07,17.221957633090405,
Z001,2025-03-08,26.961181361591954,4.37481120511319
Z001,2025-03-09,30.31253140229708,13.778777153829513
Z001,2025-03-10,24.22821947793365,0.06254716498224135
Z001,2025-03-11,22.38278665474835,5.96531945867053
Z001,2025-03-12,31.682228303765726,22.087588144067404
Z001,2025-03-13,13.086200107091061,4.33804060027825
Z001,2025-03-14,18.006917127305673,31.960609738108282
Z001,2025-03-15,19.534202882256448,2.5132835965931304
Z001,2025-03-16,28.980298053897116,13.132800301183208
Z001,2025-03-17,19.870241071749028,0.6230707593281329
Z001,2025-03-18,19.50868031399675,7.164480588442831
Z001,2025-03-19,17.919486995546674,10.76415322332213
Z001,2025-03-20,32.328564109924585,2.976833733901084
Z001,2025-03-21,18.09217079126563,
Z001,2025-03-22,26.08663064793597,4.798548620819693
Z001,2025-03-23,10.036277750011827,
Z001,2025-03-24,,31.423386679799542
Z001,2025-03-25,16.54728531982072,4.85734487670613
Z001,2025-03-26,29.483845882111833,32.927094700373246
Z001,2025-03-27,33.13301968396355,14.174768434730487
Z001,2025-03-28,32.334802207435715,6.1294239171369735
Z001,2025-03-29,30.1873956181376,2.4275721134228743
Z001,2025-03-30,22.564854002819835,26.121188917966442
Z001,2025-03-31,24.10805680765577,22.67166658999461
Z002,2025-01-01,33.99690457691143,22.255411224007588
Z002,2025-01-02,17.440858379129487,
Z002,2025-01-03,29.125268973920935,5.132770467515265
Z002,2025-01-04,17.76315763286913,2.200607631696458
Z002,2025-01-05,19.289568368480005,4.624921292626713
Z002,2025-01-06,34.969307946167206,6.285257520375138
Z002,2025-01-07,30.191122120613578,5.314198564912652
Z002,2025-01-08,,16.85261779057402
Z002,2025-01-09,,4.097933486101722
Z002,2025-01-10,19.082730157845553,7.126312386179125
Z002,2025-01-11,13.150264079719236,7.958426339048724
Z002,2025-01-12,19.034668334593082,2.904933966621168
Z002,2025-01-13,26.506458286396857,7.355284241962416
Z002,2025-01-14,32.27053238536656,1.8375938603084363
Z002,2025-01-15,14.731072042498774,16.250943352839446
Z002,2025-01-16,27.785377275337634,18.44846419837643
Z002,2025-01-17,31.37586238943514,0.5617846798834929
Z002,2025-01-18,33.81547549871681,5.078379106194638
Z002,2025-01-19,34.502042271713144,11.202692652634296
Z002,2025-01-20,13.374575711019485,28.871794118087553
Z002,2025-01-21,30.36555198399109,3.09902502822914
Z002,2025-01-22,21.625648751639588,13.002468218841143
Z002,2025-01-23,31.576459643850452,9.701955021958389
Z002,2025-01-24,31.855894507600855,10.400908773117141
Z002,2025-01-25,10.795298936717813,13.59194355084476
Z002,2025-01-26,31.218192414783267,1.4540589978047431
Z002,2025-01-27,23.51042691165879,11.004745514204213
Z002,2025-01-28,,
Z002,2025-01-29,22.049880168738852,29.924779707430975
Z002,2025-01-30,10.138759562890703,6.403695772526867
Z002,2025-01-31,23.695034537720044,3.5138349220662004
Z002,2025-02-01,30.021881045692353,0.689854574263912
Z002,2025-02-02,11.411093133281181,10.955311962952297
Z002,2025-02-03,34.707385268035125,1.1509466332801725
Z002,2025-02-04,23.207048502405158,1.0039350183917823
Z002,2025-02-05,,3.6464672708881722
Z002,2025-02-06,14.323827255306313,32.9767035884504
Z002,2025-02-07,32.4129875561768,0.29492474225740634
Z002,2025-02-08,23.10395427741676,4.960611944912187
Z002,2025-02-09,32.7703805900034,0.061770122833614535
Z002,2025-02-10,24.548655176966747,10.983502265772572
Z002,2025-02-11,32.932375216564665,1.8458598609639059
Z002,2025-02-12,28.532539072959143,6.39490887031241
Z002,2025-02-13,23.403376149006995,50.0
Z002,2025-02-14,32.55879757324421,23.15308309046932
Z002,2025-02-15,14.564183755042215,
Z002,2025-02-16,24.95817971925839,33.66603803807164
Z002,2025-02-17,15.005094472109938,17.95221321269129
Z002,2025-02-18,15.244336475731556,6.363753991802165
Z002,2025-02-19,32.18647987878327,
Z002,2025-02-20,30.421848675174765,2.0497199022335817
Z002,2025-02-21,22.62320195335451,16.772799774332473
Z002,2025-02-22,19.021001149145526,7.939195512986763
Z002,2025-02-23,18.530178511678663,0.11867295678759755
Z002,2025-02-24,30.500740978198547,4.928160377629288
Z002,2025-02-25,14.588616256069301,
Z002,2025-02-26,15.964253818767958,23.697550279566485
Z002,2025-02-27,29.95705141326038,5.524720013946252
Z002,2025-02-28,30.761185715599787,8.552879192403857
Z002,2025-03-01,10.294630171311312,20.232162677971083
Z002,2025-03-02,10.646149093086912,5.833051393954455
Z002,2025-03-03,13.814321999193426,39.372572617627085
Z002,2025-03-04,18.6798230773666,31.218961224220322
Z002,2025-03-05,13.144792573704496,0.7478769937708107
Z002,2025-03-06,29.459218611557276,9.58520310909113
Z002,2025-03-07,,0.16446897876136685
Z002,2025-03-08,25.033372922875103,6.112371524041819
Z002,2025-03-09,33.317108227284,3.1662912313261486
Z002,2025-03-10,26.2559943803166,3.6331135850862473
Z002,2025-03-11,34.06139980643697,14.208561887063446
Z002,2025-03-12,29.019971523272506,9.860819372089209
Z002,2025-03-13,24.894329938271817,4.381039262606674
Z002,2025-03-14,10.449277292522893,6.680697183388097
Z002,2025-03-15,14.240392623759803,10.936757273161014
Z002,2025-03-16,19.421750650091468,11.826929537398211
Z002,2025-03-17,22.334286399463593,20.04740728923693
Z002,2025-03-18,14.592133157371524,0.0036120942002999894
Z002,2025-03-19,17.436224219347025,24.955607690068792
Z002,2025-03-20,33.34878800823641,4.375743018019485
Z002,2025-03-21,15.933195817337522,0.8260867861103147
Z002,2025-03-22,14.877451470198217,0.590090835134172
Z002,2025-03-23,28.95938806916753,4.487689964448037
Z002,2025-03-24,29.72795170365696,5.088453812375986
Z002,2025-03-25,28.73620095051343,5.88116337519719
Z002,2025-03-26,26.277610730921626,17.831937894662953
Z002,2025-03-27,28.711839865493808,21.17623477831976
Z002,2025-03-28,32.013562638304606,2.428943932261524
Z002,2025-03-29,10.078966217385235,22.617679765966283
Z002,2025-03-30,16.7769437225273,1.8891553963301897
Z002,2025-03-31,30.233833474675375,5.001139472465578
Z003,2025-01-01,23.31582424931022,1.781271129957095
Z003,2025-01-02,29.848809735988482,2.331844232055332
Z003,2025-01-03,27.834476891078317,16.88059230099313
Z003,2025-01-04,22.07290303444543,8.47138539310212
Z003,2025-01-05,32.42402511120278,9.56984605790544
Z003,2025-01-06,26.459105667092068,8.309542110032137
Z003,2025-01-07,12.846835419772662,37.062148765165276
Z003,2025-01-08,,5.943524505450478
Z003,2025-01-09,34.92315364454565,1.119215018635402
Z003,2025-01-10,25.420326497431756,25.162991105122256
Z003,2025-01-11,23.05594330161712,5.034720453219067
Z003,2025-01-12,10.8163644757697,8.532611282445416
Z003,2025-01-13,29.448516535265362,13.480938483821138
Z003,2025-01-14,,2.41258067677928
Z003,2025-01-15,31.308114049626738,2.905622952344861
Z003,2025-01-16,18.641281706493018,5.180886725431867
Z003,2025-01-17,24.98530799243624,16.21752627578621
Z003,2025-01-18,12.0387038683489,2.8431736488496746
Z003,2025-01-19,21.613729723516823,5.108468678408147
Z003,2025-01-20,33.81536564940805,14.986104358773765
Z003,2025-01-21,22.013067654445244,3.7374333188054205
Z003,2025-01-22,,1.873343288166311
Z003,2025-01-23,32.68229240562505,9.82200451243881
Z003,2025-01-24,23.509466468831448,8.806032835813518
Z003,2025-01-25,14.748870105644373,8.048406854019126
Z003,2025-01-26,31.01741362552921,6.20465199239044
Z003,2025-01-27,12.956870352793835,1.152054933730913
Z003,2025-01-28,12.042771362833712,26.97667963707636
Z003,2025-01-29,18.79805931501448,0.7869393228415432
Z003,2025-01-30,27.291807347207268,15.851611987629523
Z003,2025-01-31,26.16581116710978,9.07507193974279
Z003,2025-02-01,33.067634399172334,2.495960105140659
Z003,2025-02-02,15.747652673415217,6.037910764212745
Z003,2025-02-03,34.639772792087854,10.672337664064857
Z003,2025-02-04,13.785081533854392,1.7507539681982998
Z003,2025-02-05,26.39101056958607,9.519667193739584
Z003,2025-02-06,25.866264593916696,
Z003,2025-02-07,15.434932505525156,8.07134819918042
Z003,2025-02-08,11.243406559457597,2.010088729605744
Z003,2025-02-09,25.124049361370492,0.1575612668249578
Z003,2025-02-10,10.103661245498563,6.854216124130082
Z003,2025-02-11,19.702114574016157,4.284723226766523
Z003,2025-02-12,33.99182878802455,13.713755597145813
Z003,2025-02-13,23.275632053351536,0.1332714998992255
Z003,2025-02-14,17.06737855002392,25.439369540439294
Z003,2025-02-15,21.069175709048483,4.867671677529608
Z003,2025-02-16,11.904711642393616,2.307987456128433
Z003,2025-02-17,15.748353764877823,20.95689007813743
Z003,2025-02-18,14.328259905261959,5.558818241249828
Z003,2025-02-19,24.935187792625086,6.945076270127934
Z003,2025-02-20,34.55354850955899,1.6831217284830404
Z003,2025-02-21,18.914284874163,3.371537889537333
Z003,2025-02-22,12.473926590405457,28.586854436411006
Z003,2025-02-23,27.514090934773904,50.0
Z003,2025-02-24,10.099250117339963,1.9971951236372374
Z003,2025-02-25,30.226783525571676,32.565940895400026
Z003,2025-02-26,29.226987715732257,0.6596725173600476
Z003,2025-02-27,30.582349108622598,4.091004663045323
Z003,2025-02-28,31.29791482693793,28.736889977007856
Z003,2025-03-01,29.443541656157386,1.941362489745384
Z003,2025-03-02,26.3728550721242,8.10319181127513
Z003,2025-03-03,14.162748107211307,17.01901540770418
Z003,2025-03-04,15.37283621857714,
Z003,2025-03-05,14.357673331334805,3.089118155081991
Z003,2025-03-06,16.534046726501842,18.828213962268585
Z003,2025-03-07,,8.558330148631597
Z003,2025-03-08,30.58226492168306,0.705785379953515
Z003,2025-03-09,20.985672110725886,0.592265820539578
Z003,2025-03-10,30.43104386702749,13.056071984933109
Z003,2025-03-11,29.147005614798402,1.5752421088700788
Z003,2025-03-12,14.096335332851172,36.08088362192514
Z003,2025-03-13,30.501397562893988,7.958282849917913
Z003,2025-03-14,24.11537276914261,5.5221707443919055
Z003,2025-03-15,23.456379184587636,11.597408622366451
Z003,2025-03-16,27.249112968465187,25.014433110458583
Z003,2025-03-17,19.30527553241688,9.774255728424631
Z003,2025-03-18,27.111170484245307,4.29347048380606
Z003,2025-03-19,29.82914358312275,2.610524408749582
Z003,2025-03-20,10.614192185342521,1.9576584222707765
Z003,2025-03-21,24.462798949450047,2.311574180757292
Z003,2025-03-22,24.49479511288979,1.2458219322969946
Z003,2025-03-23,10.933923741966309,2.5531526068250567
Z003,2025-03-24,17.428190862788163,8.87501244127057
Z003,2025-03-25,29.758142949722284,6.230380798174192
Z003,2025-03-26,13.012591897789951,28.83527219693086
Z003,2025-03-27,20.299866242533867,12.398685487583204
Z003,2025-03-28,30.261454585659298,3.1476210449397577
Z003,2025-03-29,28.27038915705418,3.8571054887589744
Z003,2025-03-30,21.957078661671805,2.08652937469987
Z003,2025-03-31,22.37765884982142,9.251496223344278
Z004,2025-01-01,26.768839932529215,0.4933984159699986
Z004,2025-01-02,10.116791542585611,5.237638080140552
Z004,2025-01-03,20.795239285016397,
Z004,2025-01-04,28.171686889157492,10.031406800685339
Z004,2025-01-05,16.752825957331925,12.66389422983772
Z004,2025-01-06,27.09924844788764,17.096341800452276
Z004,2025-01-07,32.95519192138541,
Z004,2025-01-08,16.985215816346262,15.015793035191402
Z004,2025-01-09,29.345185676524608,0.9161187611210103
Z004,2025-01-10,20.179907298918884,11.286035650082216
Z004,2025-01-11,24.271784709261123,2.9950241263421864
Z004,2025-01-12,21.280266519726656,0.08355911553365511
Z004,2025-01-13,16.51019028973206,6.036844563346112
Z004,2025-01-14,23.014637828065606,6.1007201815148075
Z004,2025-01-15,31.19667867270759,11.669239550805388
Z004,2025-01-16,10.894782577415986,18.736693055795115
Z004,2025-01-17,21.392348655090558,0.6854935907552027
Z004,2025-01-18,23.09667227773495,7.793648573876229
Z004,2025-01-19,14.781767071329016,4.83185893071803
Z004,2025-01-20,18.433313489401545,6.5036074498716845
Z004,2025-01-21,18.87875751712633,3.665688639656656
Z004,2025-01-22,22.668398111727313,0.1894892020957587
Z004,2025-01-23,21.743216711370593,12.215226648697438
Z004,2025-01-24,17.077100643485558,6.339869605200212
Z004,2025-01-25,30.389659061065718,3.6613782474886065
Z004,2025-01-26,11.293352590028155,
Z004,2025-01-27,10.370390625891998,11.364588713911036
Z004,2025-01-28,25.277015809747134,2.100497217630428
Z004,2025-01-29,14.8391063082566,0.8784983637961628
Z004,2025-01-30,,0.36747047682366474
Z004,2025-01-31,28.48485534140416,15.82523483299031
Z004,2025-02-01,12.494747638271622,
Z004,2025-02-02,12.467305513842746,6.2973361402943695
Z004,2025-02-03,28.32507493313632,10.493711369984357
Z004,2025-02-04,22.44100573221703,7.430154539179585
Z004,2025-02-05,34.70191596056871,5.989421315916247
Z004,2025-02-06,30.297607064071528,16.6429894466869
Z004,2025-02-07,23.04706013052016,1.3279214313909438
Z004,2025-02-08,26.087515196720613,20.92996911130504
Z004,2025-02-09,14.44752863110418,
Z004,2025-02-10,34.05398619047417,4.482443758154239
Z004,2025-02-11,29.25858772108681,
Z004,2025-02-12,24.11100513009471,5.868932767232495
Z004,2025-02-13,30.8160049101558,0.9702571437683593
Z004,2025-02-14,11.88077080572275,
Z004,2025-02-15,32.2928560126147,10.363629278181703
Z004,2025-02-16,10.988374702087857,1.3023277321398044
Z004,2025-02-17,13.53106443894162,20.47023587620975
Z004,2025-02-18,11.274119724097236,17.56579360060728
Z004,2025-02-19,27.42761092300436,1.087249858912969
Z004,2025-02-20,,19.60008404094495
Z004,2025-02-21,30.05985862550131,13.796138094407864
Z004,2025-02-22,11.94513047602482,12.123153705152161
Z004,2025-02-23,11.009418856292324,28.41657787501433
Z004,2025-02-24,26.261562522583983,35.52912892096819
Z004,2025-02-25,24.61182042443948,5.901010200302323
Z004,2025-02-26,11.739549190545764,
Z004,2025-02-27,,12.642835751464885
Z004,2025-02-28,31.477730979376446,5.340520037941237
Z004,2025-03-01,20.04661565953794,10.68091570673117
Z004,2025-03-02,20.58418718950025,9.357887310563358
Z004,2025-03-03,29.123529649959977,10.109001889962455
Z004,2025-03-04,17.611230696511925,0.022556577696045563
Z004,2025-03-05,,0.5417148270980867
Z004,2025-03-06,33.94719581963561,10.452202761945033
Z004,2025-03-07,14.12222266056391,13.438934297770334
Z004,2025-03-08,26.879243297033327,24.4050110274002
Z004,2025-03-09,23.29960114230085,
Z004,2025-03-10,33.058937764913665,5.090180191654918
Z004,2025-03-11,12.570188173274559,10.768691922611753
Z004,2025-03-12,34.17959494531475,7.678890219946858
Z004,2025-03-13,25.38706791716905,6.6650222289791135
Z004,2025-03-14,26.744332464449492,3.504597641258385
Z004,2025-03-15,,13.242933670442458
Z004,2025-03-16,26.725633638098483,11.827459400118771
Z004,2025-03-17,12.070989326240754,19.204082680212842
Z004,2025-03-18,,5.243310064309763
Z004,2025-03-19,22.106959187583396,22.12836474940644
Z004,2025-03-20,27.647173829607464,4.853397790899728
Z004,2025-03-21,14.986330495127417,1.530744410520176
Z004,2025-03-22,29.280767368103476,6.548341528201288
Z004,2025-03-23,,50.0
Z004,2025-03-24,27.491157262220053,20.520644586014786
Z004,2025-03-25,32.32573179034011,0.0058506097389298016
Z004,2025-03-26,21.906876808289073,0.2517596016839235
Z004,2025-03-27,34.58209286719995,7.174376031438512
Z004,2025-03-28,30.930800829363193,0.45136543439856175
Z004,2025-03-29,21.062649744595973,8.246380421857063
Z004,2025-03-30,28.685152189065423,13.93639695500946
Z004,2025-03-31,21.271144141032245,4.250731043656242
Z005,2025-01-01,17.599227564971322,44.00648343606926
Z005,2025-01-02,12.822592382176738,13.497796111765496
Z005,2025-01-03,13.308089926733345,6.091042698463172
Z005,2025-01-04,26.198247244658248,12.32582930705708
Z005,2025-01-05,32.69479557677943,5.0028557276855405
Z005,2025-01-06,29.998963170182996,50.0
Z005,2025-01-07,10.25671661694355,2.823582388935373
Z005,2025-01-08,21.535184765494378,26.915855852575167
Z005,2025-01-09,17.77916507818034,18.89929052409079
Z005,2025-01-10,17.231797484318406,26.053435642340254
Z005,2025-01-11,15.250680982392142,17.000453733082
Z005,2025-01-12,30.72810003926775,28.602856451212432
Z005,2025-01-13,16.251215656791075,7.389161571590318
Z005,2025-01-14,23.608730333091394,50.0
Z005,2025-01-15,16.08722533151374,8.550775623570978
Z005,2025-01-16,18.720293442301486,13.752905371087397
Z005,2025-01-17,15.375664377209763,6.139295414667151
Z005,2025-01-18,25.884549710535943,7.029653130214105
Z005,2025-01-19,30.780156335933835,1.5788468531425373
Z005,2025-01-20,19.447438860399842,23.44984633945302
Z005,2025-01-21,19.970338314198695,34.31966082368903
Z005,2025-01-22,18.98116585007277,0.28459828087949046
Z005,2025-01-23,20.43805695986336,9.256602279864488
Z005,2025-01-24,14.86244255549811,6.5495992087427
Z005,2025-01-25,18.102844337480267,3.434862871279089
Z005,2025-01-26,16.40139621225739,1.1469256526718399
Z005,2025-01-27,26.289021493467978,5.464825575652563
Z005,2025-01-28,29.654562202803973,6.104609640236114
Z005,2025-01-29,22.08236634913051,29.00205550329245
Z005,2025-01-30,15.638383541779143,16.78821523159812
Z005,2025-01-31,22.036611773678644,5.6386772652481465
Z005,2025-02-01,34.659199749731926,0.3080267439189561
Z005,2025-02-02,32.65655780917069,38.9164240905844
Z005,2025-02-03,31.355567057556897,
Z005,2025-02-04,16.556968294961077,23.007409875710803
Z005,2025-02-05,13.407964496247558,1.9554792614983132
Z005,2025-02-06,15.549519654720438,0.8025530470491318
Z005,2025-02-07,28.160553151432257,
Z005,2025-02-08,31.689069442196352,41.78452368397875
Z005,2025-02-09,23.25573038744668,
Z005,2025-02-10,11.639245291401442,0.7190826841100548
Z005,2025-02-11,21.059273973781774,6.2177814288935185
Z005,2025-02-12,21.07651026855688,17.941766985079262
Z005,2025-02-13,13.746650115450626,4.008210578515915
Z005,2025-02-14,26.713582518598454,8.242386001659268
Z005,2025-02-15,32.56221885982345,13.057687842117197
Z005,2025-02-16,12.900174937182618,34.23437065381549
Z005,2025-02-17,34.088226000298405,1.322087740114806
Z005,2025-02-18,18.277284392714606,23.004333726264534
Z005,2025-02-19,24.47864566429972,0.15028466320997771
Z005,2025-02-20,26.023537110100445,23.371780384997642
Z005,2025-02-21,34.50813803606394,2.331028364494054
Z005,2025-02-22,27.42016044869359,4.49817002722363
Z005,2025-02-23,33.6252666336944,1.0123376812345368
Z005,2025-02-24,19.850585970518814,13.123552480370313
Z005,2025-02-25,20.037232132893486,11.373514871773626
Z005,2025-02-26,32.42002951079216,2.4562460050139308
Z005,2025-02-27,13.419636626368838,
Z005,2025-02-28,25.213682636237067,26.680843167609382
Z005,2025-03-01,14.518372573987488,8.614253412824356
Z005,2025-03-02,19.075474621737413,11.67131503165381
Z005,2025-03-03,30.574158693938678,17.391647626132027
Z005,2025-03-04,29.94148172975573,12.65920065862823
Z005,2025-03-05,32.03708926847973,0.2528909354847753
Z005,2025-03-06,29.738406033986625,27.501205435374537
Z005,2025-03-07,24.784521234522103,0.8971278463634387
Z005,2025-03-08,18.64269926259066,13.268697398666356
Z005,2025-03-09,21.432282356984025,6.15817019639572
Z005,2025-03-10,14.49961231196582,19.118459236941806
Z005,2025-03-11,20.48061404616897,5.337724488755674
Z005,2025-03-12,32.98112254491435,6.163950813468021
Z005,2025-03-13,17.930395505895063,
Z005,2025-03-14,16.648836732552553,0.08780752268321823
Z005,2025-03-15,17.93610175810963,27.929682348120718
Z005,2025-03-16,16.080907584845455,1.5686433503853394
Z005,2025-03-17,29.598968797697673,8.93703774162515
Z005,2025-03-18,17.62632397336583,8.071788158707383
Z005,2025-03-19,24.011159418993838,3.368371122319785
Z005,2025-03-20,29.475289855071633,10.775671254291861
Z005,2025-03-21,29.953082179435487,1.3187931101902275
Z005,2025-03-22,27.513666102474186,9.84358795412428
Z005,2025-03-23,24.27392048357639,4.62391492008694
Z005,2025-03-24,29.262675799676938,6.013765917462318
Z005,2025-03-25,34.61499663349886,7.871527248330561
Z005,2025-03-26,14.667361134243,8.864571569310993
Z005,2025-03-27,,4.083034965144053
Z005,2025-03-28,12.018836119095724,11.144020804656776
Z005,2025-03-29,34.956318984732846,
Z005,2025-03-30,13.672175432093614,6.760330586371358
Z005,2025-03-31,15.817522296173408,1.049164933765263
Z006,2025-01-01,13.201550712653114,50.0
Z006,2025-01-02,21.663712721286224,3.8959212679266613
Z006,2025-01-03,34.840014479998686,0.7786492871051304
Z006,2025-01-04,10.56190187550142,21.419368716217427
Z006,2025-01-05,20.77725375698747,0.7888777053726133
Z006,2025-01-06,27.889405087973593,0.4574138154110632
Z006,2025-01-07,11.704714996250466,9.218979236743607
Z006,2025-01-08,32.20696613720732,0.6588563926382625
Z006,2025-01-09,23.748838433115132,3.1112150760680306
Z006,2025-01-10,31.532788979074205,2.3489848205444366
Z006,2025-01-11,20.98655451311481,6.604115186436771
Z006,2025-01-12,21.79710342469194,0.2277715376764145
Z006,2025-01-13,13.74654878122139,12.142428852826722
Z006,2025-01-14,18.34197552962162,0.04794584766230416
Z006,2025-01-15,32.51527473212484,5.122145031063897
Z006,2025-01-16,34.37533197367266,4.539955277348834
Z006,2025-01-17,27.964746365699874,7.316660007711259
Z006,2025-01-18,19.126109416254614,4.548383691326732
Z006,2025-01-19,10.244344683912134,0.8722926912109208
Z006,2025-01-20,32.75555600616552,21.93081922763841
Z006,2025-01-21,34.46954415152145,26.920795734266335
Z006,2025-01-22,29.79360911486451,20.00730416813719
Z006,2025-01-23,34.53302490132941,
Z006,2025-01-24,25.32513342848349,11.488145358691488
Z006,2025-01-25,18.99637635616298,13.961042759244023
Z006,2025-01-26,27.53675341496998,4.109395917812757
Z006,2025-01-27,20.68992569558821,8.43418060589038
Z006,2025-01-28,30.538783533139917,0.40722799371830476
Z006,2025-01-29,,2.3378472640912418
Z006,2025-01-30,16.60544381120137,10.665130030144878
Z006,2025-01-31,17.30892430370152,5.13635459361097
Z006,2025-02-01,19.528988532749253,4.134999456256871
Z006,2025-02-02,16.222673379237307,7.223192199643159
Z006,2025-02-03,23.850603770702378,1.0478493992998947
Z006,2025-02-04,13.477717387484844,4.318167309066634
Z006,2025-02-05,29.56390460106666,8.70330776127193
Z006,2025-02-06,32.290136130750675,15.496819367832542
Z006,2025-02-07,32.3255446783448,0.451032495110555
Z006,2025-02-08,17.354496718637964,4.938147292931195
Z006,2025-02-09,16.301372316748242,2.8849482911820408
Z006,2025-02-10,32.82232560741709,0.13523391252973604
Z006,2025-02-11,27.999534437579694,3.9642574610946912
Z006,2025-02-12,31.949629866918148,13.687854072231797
Z006,2025-02-13,11.659609166642584,7.069192269410748
Z006,2025-02-14,,13.671097623925505
Z006,2025-02-15,18.84802608945735,0.8162874802931666
Z006,2025-02-16,14.472383198514581,1.362662141463242
Z006,2025-02-17,30.825015474221175,12.168081026707487
Z006,2025-02-18,15.374836063976717,11.45791318106522
Z006,2025-02-19,,28.468574579079554
Z006,2025-02-20,32.77613113227286,4.373428969619987
Z006,2025-02-21,29.055850367611672,7.617470183066622
Z006,2025-02-22,12.978524788857492,
Z006,2025-02-23,17.820120176275005,3.744410872035658
Z006,2025-02-24,19.57684356896347,2.5898054707587232
Z006,2025-02-25,14.854483356427,30.30905034549308
Z006,2025-02-26,23.759007138885615,15.085902682208179
Z006,2025-02-27,32.002691937005814,2.3226098354104456
Z006,2025-02-28,21.590548730478346,9.202587830448197
Z006,2025-03-01,11.79335932582627,4.277400326271778
Z006,2025-03-02,34.682791891796995,3.2243820616386714
Z006,2025-03-03,18.099998235831645,2.6991154226089216
Z006,2025-03-04,10.895976095494696,18.21225725656967
Z006,2025-03-05,,1.5363296966656956
Z006,2025-03-06,17.141308254885388,41.57491827217814
Z006,2025-03-07,30.04631229881988,10.457628337382058
Z006,2025-03-08,10.777351077881425,18.603090136232243
Z006,2025-03-09,11.946333871560016,7.338308340781982
Z006,2025-03-10,13.432047513707703,37.502761730735685
Z006,2025-03-11,16.723593531839036,2.4661550794358864
Z006,2025-03-12,13.511765997060925,1.5691622006466792
Z006,2025-03-13,19.64980457426359,16.381759086166284
Z006,2025-03-14,,2.9549141448466782
Z006,2025-03-15,14.721892954753574,6.855775408503946
Z006,2025-03-16,17.951023331235227,22.84504754482999
Z006,2025-03-17,20.72955709690348,8.87893385117726
Z006,2025-03-18,27.384035398275742,1.4718218128570029
Z006,2025-03-19,27.580044102183006,34.22147617978722
Z006,2025-03-20,21.76405855923877,8.549116493981101
